eval/mean_reward,rollout/ep_len_mean,_step,curriculum/ent_coef,curriculum/pct_within_6m,rollout/ep_rew_mean,train/explained_variance,train/policy_gradient_loss,train/std,curriculum/phase,train/clip_range,_timestamp,global_step,curriculum/success_rate,_runtime,train/entropy_loss,train/approx_kl,time/fps,train/learning_rate,curriculum/wall_hit_rate,train/value_loss,curriculum/pct_within_2m,eval/mean_ep_length,curriculum/median_landing_dist,curriculum/pct_within_1m,curriculum/mean_landing_dist,train/clip_fraction,train/loss
,,110819,,,,,,,,,1776497871.962444,30812670.0,,31805.262350167,,,,,,,,,,,,0.4440104,
,,110822,,,,0.9376214,,,,,1776497871.962455,30812670.0,,31805.262365667,,,,,,,,,,,,,
,,110829,,,,,,,,,1776497874.179991,30822400.0,,31805.262401583,,,,,,,,,,,0.9893046,,
,,110840,,,,,,,,,1776497877.678293,30837660.0,,31810.263859917,,,,,,,,1.0,,,,,
,,110876,0.025,,,,,,,,1776497887.561894,30879744.0,,31820.26710925,,,,,,,,,,,,,
,,110900,0.025,,,,,,,,1776497894.197661,30908416.0,,31825.269934375,,,,,,,,,,,,,
,,110977,,,,,,,,,1776497913.9070358,30994432.0,,31845.275498833,,,,,,,,,,81.5,,,
,,111051,,92.0,,,,,,,1776497933.4119449,31080448.0,,31865.280962625,,,,,,,,,,,,,
,,111073,,,,,,,,,1776497939.9101372,31109120.0,,31875.284017792,,,,,,,,,,88.0,,,
,,111107,,,,,,,,,1776497946.629003,31137792.0,,31880.285137292,,,4283.0,,,,,,,,,,
,,111160,,,,,,,,0.2,1776497963.676197,31212510.0,,31895.289507208,,,,,,,,,,,,,
,,111182,,,,,,,,,1776497969.324197,31237500.0,,31900.291090292,,0.100287415,,,,,,,,,,,
,,111183,,,,,,,,,1776497969.324202,31237500.0,,31900.291096083,,,,,,,,,,,,0.44791666,
,,111238,,,,,,0.006845091,,,1776497980.664201,31287480.0,,31915.296757083,,,,,,,,,,,,,
,,111245,,98.5,,,,,,,1776497985.707073,31309824.0,,31920.299138,,,,,,,,,,,,,
,,111277,,,,,,,,,1776497992.2855349,31338496.0,,31925.301949708,,,4283.0,,,,,,,,,,
,1.0,111299,,,,,,,,,1776497998.74839,31367168.0,,31930.304930375,,,,,,,,,,,,,
,,111344,,,,,,,4.0,,1776498011.744001,31424512.0,,31945.312083708,,,,,,,,,,,,,
,,111352,,,,,,,,,1776498014.686219,31437420.0,,31950.313018375,,0.11396308,,,,,,,,,,,
,,111357,,,,,,,,,1776498014.686239,31437420.0,,31950.313043458,,,,0.0003,,,,,,,,,
,,111387,,,,,,,,,1776498025.00425,31481856.0,,31960.318376542,,,,,,,,,,,0.74295837,,
,,111403,,,,,,,,,1776498026.3611898,31487400.0,,31960.31850025,14.499044,,,,,,,,,,,,
,,111409,,,,,,,,,1776498026.3613,31487400.0,,31960.318531625,,,,,,0.029249607,,,,,,,
,,111444,,,,,,,,,1776498038.447278,31539200.0,,31970.323440042,,,,,5.0,,,,,,,,
,,111471,,,,,,,,,1776498044.9327638,31567872.0,,31980.328864542,,,4284.0,,,,,,,,,,
,,111477,,,,,,,,,1776498049.3627882,31587360.0,,31980.328892708,14.500981,,,,,,,,,,,,
,,111489,,97.0,,,,,,,1776498051.446987,31596544.0,,31985.331190792,,,,,,,,,,,,,
,,111492,,,,,,,,,1776498051.447,31596544.0,,31985.331220333,,,,,2.5,,,,,,,,
,,111528,,,,,,,,,1776498060.7907178,31637340.0,,31995.336191833,,,,,,,,,,,,,0.49223882
,,111540,,,,,,,,,1776498064.495968,31653888.0,,32000.33712875,,,,,7.0,,,,,,,,
,,111553,,,,,0.035760265,,,,1776498066.454658,31662330.0,,32000.337236583,,,,,,,,,,,,,
,,111579,,,,,,,,,1776498072.112017,31687320.0,,32005.339447125,,,,,,0.029443359,,,,,,,
,,111583,,,,,,,,,1776498077.477371,31711232.0,,32010.340193083,,,,,,,,,,90.5,,,
,,111588,,,,,,,,,1776498077.47739,31711232.0,,32010.3402185,,,,,3.0,,,,,,,,
,,111629,,,,,,,,,1776498089.4753978,31762290.0,,32025.344545333,,,,,,0.021010851,,,,,,,
,,111670,,,,,,,,0.2,1776498101.3794491,31812270.0,,32035.349500292,,,,,,,,,,,,,
,,111686,,,,,,,,,1776498104.582691,31825920.0,,32040.3521745,,,,,3.5,,,,,,,,
,,111689,,,,,,,,,1776498104.582814,31825920.0,,32040.352200458,,,4284.0,,,,,,,,,,
,,111716,,,,,,,,,1776498112.951191,31862250.0,,32045.354734,,0.11363626,,,,,,,,,,,
,,111727,,,,,,,,,1776498117.7141492,31883264.0,,32050.357409333,,,,,,,,,,,0.8927625,,
,,111752,,,,,,,,,1776498124.2493079,31911936.0,,32055.360164958,,,,,,,,,0.36929154,,,,
,,111754,,,,,,,,,1776498124.249316,31911936.0,,32055.360175542,,,,,,,89.5,,,,,,
,,111756,,,,,,,4.0,,1776498124.249323,31911936.0,,32055.360185083,,,,,,,,,,,,,
,,111787,,,,,,,,,1776498130.775313,31940608.0,,32065.362949292,,,4285.0,,,,,,,,,,
,,111826,,,,,,,,,1776498143.7302241,31997952.0,,32075.367022167,,,,,,,,,0.32791325,,,,
,,111842,,,,0.9349298,,,,,1776498146.9898481,32012190.0,,32080.369702667,,,,,,,,,,,,,
,,111847,,,,,,,,,1776498146.989951,32012190.0,,32080.369746292,,,,,,0.028339088,,,,,,,
,,111851,,,,,,,,,1776498150.226513,32026624.0,,32085.371325208,,,,,,,,,,86.0,,,
,,111871,,,,,,,,,1776498152.675363,32037180.0,,32085.371590708,,,,,,0.030037869,,,,,,,
,,111941,,,,,,,,,1776498175.520169,32137140.0,,32110.3825295,,,,0.0003,,,,,,,,,
,,112006,,,,,,,,,1776498192.575606,32212110.0,,32125.3892715,,,,,,,,1.0,,,,,
,,112023,,96.5,,,,,,,1776498196.005897,32227328.0,,32130.391738167,,,,,,,,,,,,,
,,112071,,93.5,,,,,,,1776498209.0077262,32284672.0,,32140.395550917,,,,,,,,,,,,,
9.142526,,112091,,,,,,,,,1776498215.254154,32312070.0,,32150.400671125,,,,,,,,,,,,,
,,112094,,,,,,,,,1776498215.543363,32313344.0,,32150.400692917,,,,,,,,,0.3572058,,,,
,,112097,,96.0,,,,,,,1776498215.5433779,32313344.0,,32150.400711,,,,,,,,,,,,,
,,112135,,,,,,,,,1776498226.612308,32362050.0,,32160.404619542,,,,0.0003,,,,,,,,,
,,112187,,,,,,,,,1776498238.430871,32412030.0,,32170.409982958,,,,,,0.028152704,,,,,,,
,,112192,,,,,,,,,1776498242.2162392,32428032.0,,32175.412337625,,,,,,,93.0,,,,,,
,,112235,,,,,,,,,1776498249.976702,32462010.0,,32185.417919583,,,,,,0.02458874,,,,,,,
,1.0,112271,,,,,,,,,1776498261.975989,32514048.0,,32195.421608042,,,,,,,,,,,,,
,,112314,,,,,,,,,1776498275.543039,32571392.0,,32210.429659208,,,,,,,89.5,,,,,,
,,112325,,,,,,,,,1776498279.249608,32586960.0,,32210.430035792,,,,,,,,,,,,0.43359375,
,,112433,,,,,,,,,1776498308.761995,32714752.0,,32240.443345,,,,,,,,,,,0.7552955,,
,,112512,,,,,,,,,1776498328.3415942,32800768.0,,32260.454217,,,,,5.0,,,,,,,,
,,112527,,,,,,,,,1776498330.909906,32811870.0,,32265.456095,,,,,,0.031632084,,,,,,,
,,112535,,,,,,,,,1776498334.883589,32829440.0,0.84,32270.457006958,,,,,,,,,,,,,
,,112536,,,,,,,,,1776498334.8835928,32829440.0,,32270.457013667,,,,,4.0,,,,,,,,
,,112540,,,,,,,,,1776498336.628066,32836860.0,,32270.457037917,,,,,,,,1.0,,,,,
,,112542,,,,,,,,,1776498336.628088,32836860.0,,32270.457049,,0.16329609,,,,,,,,,,,
7.9741983,,112589,,,,,,,,,1776498348.03069,32886840.0,,32280.460882875,,,,,,,,,,,,,
,,112595,,,,,,,,,1776498348.030717,32886840.0,,32280.460914042,,,,0.0003,,,,,,,,,
,,112618,,,,,,,,0.2,1776498359.384619,32936820.0,,32290.464433042,,,,,,,,,,,,,
,,112625,,,,,,,,,1776498359.384715,32936820.0,,32290.464466458,,,,,,0.019415064,,,,,,,
,,112629,,,,,,,,,1776498361.035058,32944128.0,,32295.465636375,,,,,,,,,,89.0,,,
,,112715,,,,,,,,,1776498382.28708,33036780.0,,32315.473623875,14.526745,,,,,,,,,,,,
,,112750,,,,,,,,,1776498393.856065,33087488.0,,32325.479304167,,,,,,,,,0.34772223,,,,
,,112766,,,,0.928146,,,,,1776498399.376297,33111750.0,,32330.48153,,,,,,,,,,,,,
,,112767,,,,,,,,,1776498399.3763,33111750.0,,32330.481534708,,,,0.0003,,,,,,,,,
,,112783,,,,,,,,,1776498400.3653839,33116160.0,,32335.484017625,,,4287.0,,,,,,,,,,
7.3108253,,112785,,,,,,,,,1776498405.036725,33136740.0,,32340.484972083,,,,,,,,,,,,,
,,112840,,,,,,,,,1776498416.377046,33186720.0,,32350.488398708,,,,,,,,,,,,,0.48080713
,,112859,,,,,,,,,1776498422.047641,33211710.0,,32355.490201792,,,,,,,,,,,,0.3971354,
,,112885,,,,,,,,,1776498427.753665,33236700.0,,32360.49316225,14.530933,,,,,,,,,,,,
,1.0,112927,,,,,,,,,1776498439.555669,33288192.0,,32370.498856292,,,,,,,,,,,,,
,,112962,,,,,,,,,1776498450.7640939,33336660.0,,32385.504320583,,,,,,,,,,,,,0.48943812
8.639153,,113003,,,,,,,,,1776498462.272264,33386640.0,,32395.509481792,,,,,,,,,,,,,
,,113062,0.025,,,,,,,,1776498479.649002,33460224.0,,32415.515916125,,,,,,,,,,,,,
,,113178,,,,0.93768203,,,,,1776498508.861473,33586560.0,,32440.527246375,,,,,,,,,,,,,
,,113190,,,,,,,4.0,,1776498512.775456,33603584.0,,32445.528218,,,,,,,,,,,,,
,,113290,,,,,,,,,1776498539.1592479,33718272.0,,32470.541978125,,,,,5.0,,,,,,,,
,,113337,,,,,,,,,1776498552.433568,33775616.0,0.865,32485.549456875,,,,,,,,,,,,,
,,113368,,,,,,,,,1776498560.812385,33811470.0,,32495.553802375,,0.12311698,,,,,,,,,,,
,,113527,,,,,,,,,1776498605.507263,34004992.0,,32540.578063875,,,,,,,,,,84.5,,,
,,113546,,,,,,0.006766011,,,1776498607.077719,34011390.0,,32540.578248208,,,,,,,,,,,,,
,,113547,,,,,,,,,1776498607.078,34011390.0,,32540.578255792,,,,,,0.03300659,,,,,,,
,,113582,,,,,,,,,1776498619.412232,34062336.0,,32550.5831365,,,,,5.5,,,,,,,,
4.7022285,,113587,,,,,,,,,1776498625.460224,34086360.0,,32560.586669208,,,,,,,,,,,,,
,,113609,,,,,,,,,1776498626.607054,34091008.0,,32560.586806667,,,4288.0,,,,,,,,,,
,,113613,,,,,,,,,1776498631.643787,34111350.0,,32565.587896958,,,,,,,,,,,,0.4518229,
,,113619,,,,,0.041583553,,,,1776498631.64381,34111350.0,,32565.588114875,,,,,,,,,,,,,
,,113627,,96.0,,,,,,,1776498633.6249049,34119680.0,,32565.588225042,,,,,,,,,,,,,
,,113629,,,,,,,,,1776498633.624913,34119680.0,0.885,32565.588259083,,,,,,,,,,,,,
,,113658,,,,,,,,,1776498643.682125,34161330.0,,32575.592467917,,,,,,,,1.0,,,,,
,,113663,,,,,,,,,1776498643.682157,34161330.0,,32575.592494958,14.548807,,,,,,,,,,,,
,,113682,,,,,,,,,1776498649.734015,34186320.0,,32585.597346417,,,,,,,,1.0,,,,,
,,113696,,,,,,,,,1776498654.41176,34205696.0,,32585.597456208,,,,,,,,,0.3009152,,,,
,,113736,,,,0.92778933,,,,,1776498661.819781,34236300.0,,32595.602976458,,,,,,,,,,,,,
,,113768,0.025,,,,,,,,1776498675.163263,34291712.0,,32610.61111625,,,,,,,,,,,,,
,,113770,,,,,,,,,1776498675.163288,34291712.0,,32610.611141042,,,,,,,,,0.2874454,,,,
,,113778,,,6.884154,,,,,,1776498675.1633222,34291712.0,,32610.611191917,,,,,,,,,,,,,
,,113831,,,,,,,,,1776498691.872502,34361250.0,,32625.616634208,,,,,,,,,,,,0.4609375,
,1.0,113849,,,,,,,,,1776498695.635639,34377728.0,,32630.618164875,,,,,,,,,,,,,
,,113881,,,,,,,,,1776498703.3785212,34411230.0,,32635.620396625,14.55428,,,,,,,,,,,,
,,113890,,,,,,,,,1776498708.803972,34435072.0,,32640.62080575,,,,,,,,,0.3168896,,,,
,,113893,,95.5,,,,,,,1776498708.803989,34435072.0,,32640.620823125,,,,,,,,,,,,,
,,113917,,,,,,,,,1776498715.431574,34463744.0,,32650.625584042,,,,,,,,,,84.5,,,
,,113918,,,,,,,,,1776498715.4315782,34463744.0,,32650.62558925,,,,,,,87.5,,,,,,
,,113969,,,,,,,,,1776498728.694345,34521088.0,0.865,32660.630718667,,,,,,,,,,,,,
,,114022,,,,,,,,,1776498743.943978,34586160.0,,32675.635574708,,,,,,,,1.0,,,,,
,,114028,,,,0.9343398,,,,,1776498743.9440188,34586160.0,,32675.635620417,,,,,,,,,,,,,
,,114032,,,,,,0.0067504784,,,1776498743.944035,34586160.0,,32675.635947667,,,,,,,,,,,,,
,,114059,,,,,,,,,1776498755.3065999,34635776.0,,32690.640979458,,,,,,,,,,,1.2000564,,
7.3823957,,114071,,,,,,,,,1776498755.429227,34636140.0,,32690.641072542,,,,,,,,,,,,,
,,114137,,94.5,,,,,,,1776498775.2886028,34721792.0,,32710.649716708,,,,,,,,,,,,,
,,114149,,,,,,,,,1776498778.613704,34736100.0,,32710.649784583,14.558994,,,,,,,,,,,,
,,114170,,,,,,,,,1776498784.3745432,34761090.0,,32715.651020667,,0.11991265,,,,,,,,,,,
,,114179,,,,,,,,,1776498784.37467,34761090.0,,32715.651549583,,,,,,0.027875373,,,,,,,
,,114314,,,,,,,,,1776498824.80964,34936020.0,,32760.671644833,,,,,,,,1.0,,,,,
,,114327,,,,,,,,,1776498828.44259,34951168.0,,32760.67183925,,,,,,,,,,,0.7812954,,
,,114352,,,,,,,,,1776498835.043468,34979840.0,,32770.675569,,,,,,,,,0.3117861,,,,
,,114356,,,,,,,4.0,,1776498835.043488,34979840.0,,32770.675593542,,,,,,,,,,,,,
,1.0,114383,,,,,,,,,1776498841.671623,35008512.0,,32775.678240667,,,,,,,,,,,,,
,,114417,,,,,,,,,1776498854.049967,35060970.0,,32785.68337775,14.567617,,,,,,,,,,,,
,,114429,,96.5,,,,,,,1776498855.158116,35065856.0,,32790.685783375,,,,,,,,,,,,,
,,114474,,,,,,,,,1776498868.539407,35123200.0,,32800.68975125,,,,,,,,,0.2881054,,,,
,,114515,,,,,,,,,1776498877.263545,35160930.0,,32810.693297,,,,0.0003,,,,,,,,,
8.191299,,114569,,,,,,,,,1776498894.4922419,35235900.0,,32825.700044708,,,,,,,,,,,,,
,,114581,,,,,,,,,1776498894.9446201,35237888.0,,32830.701758125,,,4287.0,,,,,,,,,,
,,114586,,,,,,,,0.2,1776498900.230263,35260890.0,,32835.703608417,,,,,,,,,,,,,
,,114591,,,,,0.08878027,,,,1776498900.230283,35260890.0,,32835.703632583,,,,,,,,,,,,,
,,114612,,,,0.9402455,,,,,1776498905.991153,35285880.0,,32840.706196667,,,,,,,,,,,,,
,,114645,,,,,,,,,1776498914.6817589,35323904.0,,32845.707780667,,,,,,,,,,82.5,,,
,,114700,,,6.6381598,,,,,,1776498927.8229399,35381248.0,,32860.713653,,,,,,,,,,,,,
,,114710,,,,,,,,,1776498928.904026,35385840.0,,32860.714062083,,,,,,,,,,,,,0.44665867
,,114736,,,,,,0.006727254,,,1776498934.699907,35410830.0,,32865.717050125,,,,,,,,,,,,,
,,114751,,,,,,,,,1776498941.0878952,35438592.0,,32875.721609458,,,4288.0,,,,,,,,,,
7.272667,,114753,,,,,,,,,1776498946.200748,35460810.0,,32880.722408875,,,,,,,,,,,,,
,,114772,,,,,,,,,1776498947.661742,35467264.0,,32880.72263725,,,,,4.0,,,,,,,,
,,114816,,,,,,,,,1776498960.830643,35524608.0,,32895.72898125,,,,,,,90.5,,,,,,
,,114823,,,,,,,,,1776498960.830817,35524608.0,,32895.729029,,,4288.0,,,,,,,,,,
,,114824,,,,,,,,,1776498963.4106612,35535780.0,,32895.729036833,,,,,,,,1.0,,,,,
,,114834,,,,,,0.006725244,,,1776498963.410718,35535780.0,,32895.729126083,,,,,,,,,,,,,
,,114836,0.025,,,,,,,,1776498967.40706,35553280.0,,32900.730102917,,,,,,,,,,,,,
,,114846,,,8.748806,,,,,,1776498967.407116,35553280.0,,32900.73018725,,,,,,,,,,,,,
,,114868,,,,,,,,,1776498973.9821482,35581952.0,,32905.733216292,,,,,6.0,,,,,,,,
,,114874,,,,,,,,,1776498974.910502,35585760.0,,32910.735569917,,0.089352764,,,,,,,,,,,
,,114880,,,,,,,,,1776498974.910526,35585760.0,,32910.73559925,,,,,,,,,,,,,0.48227444
,,114886,,,,,,,,,1776498980.5766242,35610624.0,,32915.736990833,,,,,,,,,0.29244018,,,,
,,114946,,,,,,,,,1776498998.1497412,35685720.0,,32930.74488475,,,,,,,,1.0,,,,,
,,114952,,,,0.9224195,,,,,1776498998.149786,35685720.0,,32930.7450275,,,,,,,,,,,,,
,,114987,,97.5,,,,,,,1776499007.32152,35725312.0,,32940.7501175,,,,,,,,,,,,,
,,114993,,,,,,,,,1776499007.321667,35725312.0,,32940.750150042,,,4288.0,,,,,,,,,,
9.885897,,114995,,,,,,,,,1776499009.704294,35735700.0,,32940.750162458,,,,,,,,,,,,,
,,115024,,,,0.9338655,,,,,1776499015.415892,35760690.0,,32950.755031792,,,,,,,,,,,,,
,,115035,,96.5,,,,,,,1776499020.40695,35782656.0,,32955.757433125,,,,,,,,,,,,,
,,115104,0.025,,,,,,,,1776499040.062979,35868672.0,,32975.763377042,,,,,,,,,,,,,
,,115131,,,,,,,,,1776499046.628316,35897344.0,,32980.765553208,,,,,,,,,,89.0,,,
,,115133,,96.0,,,,,,,1776499046.628324,35897344.0,,32980.765571167,,,,,,,,,,,,,
,,115147,,,,,,,,,1776499049.660013,35910630.0,,32980.765765083,,,,0.0003,,,,,,,,,
,,115158,,,,,,,4.0,,1776499053.158562,35926016.0,,32985.768081875,,,,,,,,,,,,,
,,115183,,,,,,,,,1776499059.672399,35954688.0,0.865,32990.771009875,,,,,,,,,,,,,
,,115199,,,,,,,,,1776499061.059813,35960610.0,,32995.771670917,,,,,,0.030990075,,,,,,,
,,115260,,,7.463616,,,,,,1776499079.360827,36040704.0,,33010.778306458,,,,,,,,,,,,,
,,115285,,,,,,,,,1776499086.21365,36069376.0,,33020.782003667,,,4289.0,,,,,,,,,,
,,115324,,,,,,,,,1776499099.539087,36126720.0,,33030.786426458,,,,,,,,,0.3350714,,,,
,,115326,,,,,,,,,1776499099.539097,36126720.0,,33030.786449625,,,,,,,92.5,,,,,,
,,115339,,,,,,,,,1776499101.605525,36135540.0,,33035.78917375,14.582845,,,,,,,,,,,,
,,115371,,,,,,,,,1776499112.707485,36184064.0,,33045.794208333,,,,,,,,,,,0.7906426,,
,,115376,,,,,,,4.0,,1776499112.707507,36184064.0,,33045.794233833,,,,,,,,,,,,,
,,115394,,,,,,,,,1776499118.7779782,36210510.0,,33050.7961195,,,,,,,,1.0,,,,,
,,115402,,,,,,,4.0,,1776499119.278493,36212736.0,,33050.796232125,,,,,,,,,,,,,
,,115414,,,,0.91157216,,,,,1776499124.4801269,36235500.0,,33055.798860042,,,,,,,,,,,,,
,,115468,0.025,,,,,,,,1776499138.948467,36298752.0,,33070.804564458,,,,,,,,,,,,,
,,115485,,,,,,,,,1776499141.714274,36310470.0,,33075.807023458,14.587236,,,,,,,,,,,,
,,115492,0.025,,,,,,,,1776499145.5673962,36327424.0,,33080.807603042,,,,,,,,,,,,,
,,115495,,,,,,,,,1776499145.5674229,36327424.0,,33080.807668125,,,,,,,,,,82.5,,,
,,115498,,,,,,,4.0,,1776499145.567435,36327424.0,,33080.808024167,,,,,,,,,,,,,
,,115510,,,,0.90892124,,,,,1776499147.441452,36335460.0,,33080.808154458,,,,,,,,,,,,,
,,115511,,,,,,,,,1776499147.441456,36335460.0,,33080.808194917,,,,0.0003,,,,,,,,,
,,115521,,98.0,,,,,,,1776499152.134503,36356096.0,,33085.8109125,,,,,,,,,,,,,
,,115545,,98.5,,,,,,,1776499158.697143,36384768.0,,33090.813550708,,,,,,,,,,,,,
,,115633,,,,,,,,,1776499182.0589209,36485400.0,,33115.827430875,,,,0.0003,,,,,,,,,
,,115637,,,,,,,,,1776499182.0590458,36485400.0,,33115.827479083,,,,,,0.03982904,,,,,,,
,,115670,,,,,,,,,1776499191.858628,36528128.0,,33125.831240167,,,,,2.5,,,,,,,,
,,115733,,,,,0.05022892,,,,1776499211.370927,36610350.0,,33145.842416417,,,,,,,,,,,,,
,,115740,,,,,,,,,1776499212.227612,36614144.0,,33145.8424565,,,,,,,89.0,,,,,,
,,115747,,,,,,,,,1776499212.2278242,36614144.0,,33145.842543417,,,4289.0,,,,,,,,,,
,,115754,,,,0.92881924,,,,,1776499217.082159,36635340.0,,33150.84513075,,,,,,,,,,,,,
,1.0,115769,,,,,,,,,1776499218.769407,36642816.0,,33150.845285917,,,,,,,,,,,,,
,,115807,,,,,,,,,1776499228.506838,36685320.0,,33160.848506375,,,,,,0.021627886,,,,,,,
,,115866,,,8.039737,,,,,,1776499245.150391,36757504.0,,33180.854067458,,,,,,,,,,,,,
,1.0,115915,,,,,,,,,1776499258.271399,36814848.0,,33190.858767667,,,,,,,,,,,,,
,,115921,,,,,,,,,1776499262.956606,36835260.0,,33195.861320833,,,,,,,,,,,,0.4622396,
,,115930,0.025,,,,,,,,1776499264.8184261,36843520.0,,33195.861368417,,,,,,,,,,,,,
,,115975,,,,,0.069687255,,,,1776499274.3996959,36885240.0,,33205.865982,,,,,,,,,,,,,
,,116010,,,,,,,,,1776499284.551544,36929536.0,,33215.871386583,,,,,4.0,,,,,,,,
,,116033,,,,,,,,,1776499291.12323,36958208.0,0.89,33225.875769458,,,,,,,,,,,,,
,,116042,,,,,,,,0.2,1776499291.6222029,36960210.0,,33225.875819083,,,,,,,,,,,,,
,,116054,,,,,,,,,1776499297.7820868,36986880.0,,33230.878162542,,,,,,,,,0.30907074,,,,
,,116058,,,,,,,4.0,,1776499297.782104,36986880.0,,33230.878197083,,,,,,,,,,,,,
8.654022,,116065,,,,,,,,,1776499303.115624,37010190.0,,33235.88116675,,,,,,,,,,,,,
,,116093,,,,,,,,,1776499308.845351,37035180.0,,33240.883535542,14.601422,,,,,,,,,,,,
,,116112,,,,,,,,,1776499314.568842,37060170.0,,33245.885935292,,,,,,,,1.0,,,,,
,,116114,,,,,,,,,1776499314.568863,37060170.0,,33245.885952167,,0.09802342,,,,,,,,,,,
,,116123,,,,,,,,,1776499314.56896,37060170.0,,33245.886020625,,,,,,0.02468139,,,,,,,
,,116132,,,,,,,,,1776499317.4549959,37072896.0,,33250.88728375,,,,,5.5,,,,,,,,
,,116166,,,,0.92433566,,,,,1776499326.031753,37110150.0,,33260.892660167,,,,,,,,,,,,,
,,116215,,,,,,,,,1776499337.479172,37160130.0,,33270.896482875,,,,0.0003,,,,,,,,,
,,116228,,,,,,,4.0,,1776499344.00439,37187584.0,,33275.9001215,,,,,,,,,,,,,
,,116246,0.025,,,,,,,,1776499351.027881,37216256.0,,33285.906556292,,,,,,,,,,,,,
7.428813,,116283,,,,,,,,,1776499361.271332,37260090.0,,33295.912682042,,,,,,,,,,,,,
,,116304,,,6.8029523,,,,,,1776499364.385383,37273600.0,,33295.9128045,,,,,,,,,,,,,
8.220342,,116307,,,,,,,,,1776499367.0507798,37285080.0,,33300.914187333,,,,,,,,,,,,,
,,116343,,,,,,,,,1776499377.88529,37330944.0,,33310.919879792,,,,,,,,,,,1.1318707,,
,,116349,,,,,,,,,1776499377.8853178,37330944.0,0.805,33310.919935458,,,,,,,,,,,,,
,,116360,,,,0.9322053,,,,,1776499378.862526,37335060.0,,33310.920284583,,,,,,,,,,,,,
,,116363,,,,,0.07816512,,,,1776499378.862537,37335060.0,,33310.920298042,,,,,,,,,,,,,
,,116368,,,,,,,,,1776499384.47061,37359616.0,,33315.92227475,,,,,,,,,0.2789992,,,,
,,116415,,,,,,,,,1776499396.063794,37410030.0,,33330.926197375,,,,,,0.026875023,,,,,,,
,,116444,,,,,,,,,1776499404.205594,37445632.0,,33335.928810042,,,,,,,93.0,,,,,,
,,116461,,,,,0.03148037,,,,1776499407.520802,37460010.0,,33340.931243667,,,,,,,,,,,,,
,,116482,,,,0.9299589,,,,,1776499413.2422662,37485000.0,,33345.934169583,,,,,,,,,,,,,
,,116511,,,,,,,,,1776499419.000149,37509990.0,,33350.937073,,,,,,0.032964982,,,,,,,
,1.0,116571,,,,,,,,,1776499437.062795,37588992.0,,33370.947116542,,,,,,,,,,,,,
,,116591,,97.5,,,,,,,1776499443.625619,37617664.0,,33375.948974,,,,,,,,,,,,,
,,116594,,,,,,,,,1776499443.625632,37617664.0,,33375.949383333,,,,,4.5,,,,,,,,
,,116661,,,,,,,,,1776499463.463616,37703680.0,,33395.9559575,,,,,,,,,,89.0,,,
,,116703,,,,,0.11209634,,,,1776499470.662941,37734900.0,,33405.959539542,,,,,,,,,,,,,
,,116732,0.025,,,,,,,,1776499483.192822,37789696.0,,33415.963257917,,,,,,,,,,,,,
,,116737,,96.0,,,,,,,1776499483.192857,37789696.0,,33415.963318667,,,,,,,,,,,,,
,,116749,,,,,,,,,1776499487.8439412,37809870.0,,33420.965080542,14.623123,,,,,,,,,,,,
,,116755,,,,,,,,,1776499487.844069,37809870.0,,33420.965110792,,,,,,0.03562671,,,,,,,
,,116763,,,,,,,,,1776499489.7637608,37818368.0,0.9,33420.965176667,,,,,,,,,,,,,
,,116771,,,,,,,,,1776499493.6112618,37834860.0,,33425.96798525,,,,,,,,,,,,0.41666666,
,,116780,0.025,,,,,,,,1776499496.4023612,37847040.0,,33430.971014583,,,,,,,,,,,,,
,,116784,,,,,,,,,1776499496.4023879,37847040.0,,33430.971083208,,,,,,,90.0,,,,,,
,,116812,,,,,,,,,1776499503.140791,37875712.0,,33435.973350583,,,,,2.5,,,,,,,,
,,116840,,,,,,,,,1776499511.348341,37909830.0,,33445.977171,,,,,,,,1.0,,,,,
9.902998,,116915,,,,,,,,,1776499534.909625,38009790.0,,33465.98507675,,,,,,,,,,,,,
,,116930,,,,,,,,,1776499537.028692,38019072.0,,33470.987159208,,,,,,,92.0,,,,,,
,,116961,,,,,,,,,1776499543.690797,38047744.0,,33475.990407583,,,4291.0,,,,,,,,,,
,,117032,,,7.44472,,,,,,1776499563.511036,38133760.0,,33495.997572875,,,,,,,,,,,,,
,,117033,,,,,,,,,1776499563.511189,38133760.0,,33495.997577792,,,4291.0,,,,,,,,,,
,,117037,,,,,,,,,1776499563.777778,38134740.0,,33495.997598208,,,,,,,,,,,,0.4345703,
,,117038,,,,,,,,0.2,1776499563.777782,38134740.0,,33495.997602167,,,,,,,,,,,,,
,,117056,,,,,,,,,1776499570.134562,38162432.0,,33506.002335708,,,,,2.5,,,,,,,,
,,117066,,,,0.93638915,,,,,1776499575.257407,38184720.0,,33511.003164,,,,,,,,,,,,,
,,117071,,,,,,,,,1776499575.257489,38184720.0,,33511.003211417,,,,,,0.025815692,,,,,,,
,1.0,117081,,,,,,,,,1776499576.726953,38191104.0,,33511.003441042,,,,,,,,,,,,,
,,117095,,,,,,,,,1776499581.0347269,38209710.0,,33516.0052815,,,,,,0.020650866,,,,,,,
,,117130,,,7.5240717,,,,,,1776499589.899157,38248448.0,,33521.006252625,,,,,,,,,,,,,
,,117161,,,,,,,,,1776499598.278689,38284680.0,,33531.010088125,14.638191,,,,,,,,,,,,
